Bid Price,Bid Size,Bid Amount,Ask Price,Ask Size,Ask Amount,Spread,Diff Size
759.88,0.4,1,1863.62,0.02717286,1,-1103.7399999999998,0.37282714
759.41,0.1,1,1863.78,0.00588959,1,-1104.37,0.09411041
759.4,0.06557897,1,1863.87,0.01000922,1,-1104.4699999999998,0.05556975
759.0,22.41,7,1863.96,0.02200214,1,-1104.96,22.38799786
758.88,0.003,1,1864.0,5.0,1,-1105.12,-4.997
758.1,0.0238601,1,1864.13,0.01693337,1,-1106.0300000000002,0.006926729999999999
758.0,6.311,3,1864.36,0.01119512,1,-1106.36,6.29980488
757.99,0.05,1,1864.65,0.00257934,1,-1106.66,0.04742066
757.97,1.0,1,1864.71,0.00293077,1,-1106.74,0.99706923
757.75,0.01314417,1,1864.79,0.14454993,1,-1107.04,-0.13140575999999998
757.68,0.42,1,1864.86,0.03000659,1,-1107.1799999999998,0.38999341
757.0,24.38969747,5,1864.98,0.02079909,1,-1107.98,24.36889838
756.14,10.0,1,1865.0,2.62183,4,-1108.8600000000001,7.37817
756.0,19.48438131,12,1865.24,0.01693039,1,-1109.24,19.46745092
755.88,0.355,2,1865.36,0.02277946,1,-1109.48,0.33222054
755.55,2.46691914,2,1865.44,0.00133132,1,-1109.89,2.46558782
755.4,1.316,1,1865.45,0.01897573,1,-1110.0500000000002,1.29702427
755.29,0.00515125,1,1865.46,0.01323917,1,-1110.17,-0.00808792
755.23,0.02,1,1865.85,0.00293001,1,-1110.62,0.01706999
755.0,179.9144651,40,1866.11,0.01523304,1,-1111.11,179.89923206
754.59,0.0348731,1,1866.17,0.00292854,1,-1111.58,0.03194456
754.41,7.1,1,1866.5,0.00915712,1,-1112.0900000000001,7.090842879999999
754.0,6.35451457,6,1866.51,0.07428872,1,-1112.51,6.28022585
753.87,1.0,1,1866.65,0.0011715,1,-1112.7800000000002,0.9988285
753.74,0.07171191,1,1866.8,0.01789841,1,-1113.06,0.0538135
753.69,2.0,1,1866.92,0.31963375,2,-1113.23,1.68036625
753.53,0.21081855,1,1867.0,0.23169612,1,-1113.47,-0.020877570000000012
753.22,0.27767125,1,1867.23,0.0260854,1,-1114.01,0.25158585
753.2,0.03,1,1867.35,0.00372193,1,-1114.1499999999999,0.02627807
753.11,0.03268016,1,1867.38,0.0436813,1,-1114.27,-0.01100114
753.04,28.0,1,1867.39,0.05365598,1,-1114.3500000000001,27.94634402
753.0,12.15987581,4,1867.59,0.01216,1,-1114.59,12.147715810000001
752.83,0.24876419,1,1868.0,2.64025869,2,-1115.17,-2.3914945
752.67,0.02,1,1868.06,0.04357591,1,-1115.3899999999999,-0.023575910000000002
752.52,0.2,1,1868.28,0.0013832,1,-1115.76,0.1986168
752.0,82.6483282,7,1868.34,0.01089733,1,-1116.34,82.63743086999999
751.99,0.21027609,1,1868.63,0.00113567,1,-1116.64,0.20914042
751.77,1.5,1,1868.67,0.01625934,1,-1116.9,1.48374066
751.7,0.01,1,1868.78,0.19440048,1,-1117.08,-0.18440047999999998
751.55,14.0,1,1868.94,0.01437336,1,-1117.39,13.98562664
751.15,0.26184221,1,1869.0,2.43152139,4,-1117.85,-2.1696791799999997
751.1,1.14,2,1869.25,0.01492337,1,-1118.15,1.12507663
751.06,9.55,1,1869.38,0.2,1,-1118.3200000000002,9.350000000000001
751.05,0.06,2,1869.55,0.06872841,1,-1118.5,-0.008728410000000006
751.03,0.44,1,1869.69,5.3709,2,-1118.66,-4.930899999999999
751.0,142.22599718,33,1869.8,0.03019438,1,-1118.8,142.1958028
750.98,0.35893801,1,1869.81,0.00478098,1,-1118.83,0.35415703
750.72,0.02,1,1869.82,0.01345462,1,-1119.1,0.00654538
750.56,6.63521799,1,1870.0,30.96806498,9,-1119.44,-24.33284699
750.45,0.461,1,1870.29,0.07392059,1,-1119.84,0.38707941
750.05,0.25,1,1870.31,0.66382381,1,-1120.26,-0.41382381
750.03,0.0265056,1,1870.33,0.02759805,1,-1120.3,-0.0010924499999999983
750.01,62.3,6,1870.63,0.01852672,1,-1120.6200000000001,62.28147328
750.0,2479.59979913,496,1870.7,0.01083018,1,-1120.7,2479.58896895
749.2,0.29219188,1,1870.73,0.01902507,1,-1121.53,0.27316681000000004
749.1,3.0,1,1871.0,0.2,1,-1121.9,2.8
749.06,0.02121139,1,1871.22,0.03520717,1,-1122.16,-0.013995780000000003
749.0,14.84901869,7,1871.25,0.29,1,-1122.25,14.55901869
748.98,0.02670298,1,1871.26,0.01347253,1,-1122.28,0.013230450000000001
748.94,1.0,1,1871.42,0.01639153,1,-1122.48,0.98360847
748.85,0.35540682,2,1871.54,0.00405823,1,-1122.69,0.35134859
748.65,0.54171011,1,1871.72,0.02460576,1,-1123.0700000000002,0.51710435
748.48,0.06489157,1,1871.86,0.00866728,1,-1123.3799999999999,0.056224289999999996
748.13,0.27025249,1,1871.89,0.10617958,1,-1123.7600000000002,0.16407291000000002
748.0,16.32732786,5,1872.0,1.0115,2,-1124.0,15.31582786
747.97,0.50468541,1,1872.1,0.00875084,1,-1124.1299999999999,0.49593457
747.49,0.33,1,1872.11,0.01033957,1,-1124.62,0.31966043
747.01,2.0,1,1872.34,0.18992804,1,-1125.33,1.81007196
747.0,16.06985323,3,1872.36,0.9530157,1,-1125.36,15.11683753
746.45,1.0,1,1872.6,0.36637525,2,-1126.1499999999999,0.6336247500000001
746.37,0.54,1,1872.69,0.00257934,1,-1126.3200000000002,0.53742066
746.0,11.3163753,6,1872.9,0.02703823,1,-1126.9,11.28933707
745.98,4.6636639,1,1873.0,17.8868767,4,-1127.02,-13.223212799999999
745.52,1.0,1,1873.14,0.057,1,-1127.6200000000001,0.943
745.23,0.02,1,1873.21,0.00588542,1,-1127.98,0.014114580000000002
745.0,131.39734943,17,1873.33,0.33801522,1,-1128.33,131.05933421
744.5,0.00915712,1,1873.45,0.01684912,1,-1128.95,-0.007691999999999999
744.39,0.45,1,1873.58,0.00317757,1,-1129.19,0.44682243
744.0,12.54724749,3,1873.61,0.01454422,1,-1129.61,12.53270327
743.5,0.09061643,1,1873.65,0.03109411,1,-1130.15,0.05952232
743.44,0.03539612,1,1873.68,0.0009,1,-1130.24,0.034496120000000005
743.0,2.0,1,1873.91,0.00203124,1,-1130.91,1.99796876
742.47,0.21395895,1,1873.98,0.00865815,1,-1131.51,0.2053008
742.0,5.08144382,4,1874.0,0.001,1,-1132.0,5.080443819999999
741.99,0.03316993,1,1874.08,0.4,1,-1132.09,-0.36683007
741.78,0.25246993,1,1874.12,0.1,1,-1132.34,0.15246993
741.3,6.78561548,1,1874.2,3.7765583,1,-1132.9,3.0090571799999997
741.24,0.469,1,1874.42,0.00995289,1,-1133.18,0.45904711
741.0,3.48375497,4,1874.44,0.05690372,1,-1133.44,3.42685125
740.95,3.0,1,1874.55,0.00160039,1,-1133.6,2.99839961
740.63,0.36395402,1,1874.56,0.01684622,1,-1133.9299999999998,0.34710779999999997
740.61,0.0254,1,1874.66,0.12113363,2,-1134.0500000000002,-0.09573363000000001
740.09,10.0,1,1874.74,0.0188817,1,-1134.65,9.9811183
740.0,56.99290064,22,1874.76,0.19378232,1,-1134.76,56.799118320000005
739.3,0.0234567,1,1874.9,0.99241097,1,-1135.6000000000001,-0.96895427
739.0,0.99511251,1,1875.0,91.67610148,15,-1136.0,-90.68098897
738.82,2.0,1,1875.26,0.01345726,1,-1136.44,1.98654274
738.28,0.16153694,1,1875.28,0.00209858,1,-1137.0,0.15943836
738.2,0.61575894,1,1875.3,0.00129874,1,-1137.1,0.6144602
738.0,7.67372985,6,1875.31,0.01534167,1,-1137.31,7.65838818
737.98,0.02152985,1,1875.43,0.01722271,1,-1137.45,0.004307140000000001
737.94,4.5049,1,1875.74,0.35226897,1,-1137.8,4.15263103
737.74,0.46,1,1875.86,0.01486483,1,-1138.12,0.44513517
737.31,0.01154816,1,1876.12,0.0178095,1,-1138.81,-0.006261339999999999
737.0,248.06630059,7,1876.35,0.001131,1,-1139.35,248.06516959
736.29,0.4,1,1876.93,0.01442248,1,-1140.64,0.38557752
736.0,11.25,3,1877.0,4.60481596,2,-1141.0,6.64518404
735.99,1.0,1,1877.27,0.04263862,2,-1141.28,0.95736138
735.23,0.02,1,1877.39,0.04335936,1,-1142.16,-0.02335936
735.0,26.84824527,10,1877.44,5.0,1,-1142.44,21.84824527
734.69,1.0,1,1877.49,0.013626,1,-1142.8,0.986374
734.55,0.13532597,1,1877.55,0.0021667,1,-1143.0,0.13315927
734.0,6.0,1,1877.72,0.06650457,1,-1143.72,5.93349543
733.98,0.01354,1,1877.73,0.02,1,-1143.75,-0.0064600000000000005
733.88,0.25,1,1877.77,0.04325704,2,-1143.8899999999999,0.20674296
733.63,1.11406187,1,1877.89,0.02062421,1,-1144.2600000000002,1.09343766
733.46,0.136,1,1878.0,1.11617857,3,-1144.54,-0.98017857
733.02,0.29219188,1,1878.07,0.19343895,1,-1145.05,0.09875293000000002
733.0,9.99134413,8,1878.34,0.00100803,1,-1145.34,9.9903361
732.65,2.0,1,1878.38,0.05105215,1,-1145.73,1.94894785
732.46,0.03592673,1,1878.5,2.7,1,-1146.04,-2.6640732700000003
732.0,3.14562841,3,1878.89,0.05830085,1,-1146.89,3.08732756
731.9,2.22534718,1,1878.98,0.05332495,1,-1147.08,2.17202223
731.8,0.2,1,1879.0,26.27658279,1,-1147.2,-26.07658279
731.7,0.67921296,1,1879.06,0.00132167,1,-1147.36,0.6778912899999999
731.57,0.21789925,1,1879.41,0.22940174,1,-1147.8400000000001,-0.011502490000000004
731.1,0.47,1,1879.61,0.05050923,1,-1148.5099999999998,0.41949076999999996
731.04,0.03366677,1,1879.68,0.05103905,1,-1148.64,-0.017372280000000004
731.0,3.2413346,5,1879.88,0.00475536,1,-1148.88,3.23657924
730.88,0.25623515,1,1879.96,0.00160042,1,-1149.08,0.25463473000000003
730.43,0.36903641,1,1879.99,0.00892735,1,-1149.56,0.36010906
730.0,38.06264539,26,1880.0,58.6306,10,-1150.0,-20.56795461
729.98,0.13616811,1,1880.06,0.01077626,1,-1150.08,0.12539185
729.96,0.22901228,2,1880.1,0.01893025,1,-1150.1399999999999,0.21008203
729.0,3.11457641,4,1880.44,0.42066307,1,-1151.44,2.6939133400000004
728.9,0.1506818,1,1880.76,0.00257934,1,-1151.8600000000001,0.14810246
728.88,30.0,2,1880.77,0.0138149,1,-1151.8899999999999,29.9861851
728.8,2.0,1,1880.81,0.66011788,1,-1152.01,1.33988212
728.09,2.53505708,1,1880.9,0.00403803,1,-1152.81,2.5310190500000003
728.0,78.82498992,5,1880.99,0.15,1,-1152.99,78.67498991999999
727.81,0.48089473,1,1881.0,2.0,1,-1153.19,-1.51910527
727.07,0.02185292,1,1881.36,0.00193055,1,-1154.29,0.019922370000000002
727.0,86.49135623,5,1881.45,0.01382382,1,-1154.45,86.47753241
726.99,0.01146487,1,1881.49,0.01630377,1,-1154.5,-0.004838899999999998
726.88,4.3,1,1881.61,0.02816286,1,-1154.73,4.27183714
726.1,1.14,2,1881.79,1.5855,1,-1155.69,-0.4455
726.0,11.69303653,12,1881.81,0.056891,1,-1155.81,11.63614553
725.66,1.0,1,1881.95,0.02429741,1,-1156.29,0.97570259
725.23,0.03,1,1881.97,0.46870395,1,-1156.74,-0.43870394999999995
725.1,0.09,1,1882.0,0.2654,2,-1156.9,-0.17540000000000003
725.05,0.05,2,1882.23,0.02690421,1,-1157.18,0.02309579
725.0,224.84562686,58,1882.55,0.02563119,1,-1157.55,224.81999567
724.45,0.48,1,1882.67,0.00382232,1,-1158.22,0.47617768
724.0,0.5,1,1882.71,0.01736011,1,-1158.71,0.48263989
723.8,0.005,1,1882.82,0.01676526,1,-1159.02,-0.01176526
723.63,0.02355215,1,1882.93,0.00344198,1,-1159.3000000000002,0.02011017
723.45,71.30665561,1,1882.95,0.07356,1,-1159.5,71.23309561
723.0,18.61533061,5,1883.0,0.01021998,2,-1160.0,18.605110630000002
722.99,0.41249799,1,1883.07,0.00087548,1,-1160.08,0.41162251
722.86,20.0,1,1883.09,0.00861559,1,-1160.23,19.99138441
722.0,35.85706371,8,1883.23,0.00420363,1,-1161.23,35.85286008
721.92,30.0,1,1883.24,1.0,1,-1161.3200000000002,29.0
721.64,0.0364654,1,1883.25,0.00585407,1,-1161.6100000000001,0.030611330000000003
721.1,0.02,1,1883.27,0.02698818,2,-1162.17,-0.00698818
721.0,2.63171628,7,1883.29,0.05968329,1,-1162.29,2.57203299
720.69,1.415,2,1883.39,0.02744404,10,-1162.7,1.38755596
720.37,0.37419002,1,1883.52,0.07339,1,-1163.15,0.30080002
720.25,0.03417113,1,1883.68,0.01974225,1,-1163.43,0.014428880000000002
720.2,7.0,1,1883.78,0.0428825,1,-1163.58,6.9571175
720.15,0.26005297,1,1883.81,0.08226584,2,-1163.6599999999999,0.17778713
720.02,2.75,1,1883.89,0.165,1,-1163.8700000000001,2.585
720.0,107.97783758,42,1883.92,0.01676252,1,-1163.92,107.96107506
719.28,10.0,1,1884.03,0.02690728,1,-1164.75,9.97309272
719.0,1.02,1,1884.06,0.01262123,1,-1165.06,1.00737877
718.99,1.0,1,1884.07,0.01903204,1,-1165.08,0.98096796
718.88,20.0,1,1884.11,0.00112634,1,-1165.23,19.99887366
718.0,124.346741,4,1884.23,0.0273946,1,-1166.23,124.3193464
717.81,5.0,1,1884.43,0.01972912,1,-1166.6200000000001,4.98027088
717.8,0.5,1,1884.68,1.0,1,-1166.88,-0.5
717.77,0.1,1,1884.69,0.05832644,1,-1166.92,0.041673560000000005
717.17,9.11,4,1884.71,0.33,1,-1167.54,8.78
717.1,1.0,1,1884.83,0.00582382,1,-1167.73,0.99417618
717.0,2.35633193,3,1884.95,0.00562961,1,-1167.95,2.35070232
716.0,2.05,3,1885.0,17.87607251,7,-1169.0,-15.82607251
715.77,2.0,1,1885.03,0.00989685,1,-1169.26,1.99010315
715.23,0.03,1,1885.05,0.02089243,1,-1169.82,0.009107569999999999
715.0,50.77625185,18,1885.07,0.02421263,1,-1170.07,50.75203922
714.0,18.59523808,5,1885.16,0.07950646,1,-1171.16,18.51573162
713.75,4.0,1,1885.49,0.01772099,1,-1171.74,3.98227901
713.69,10.0,1,1885.58,0.03089739,1,-1171.8899999999999,9.96910261
713.5,2.35061844,1,1885.71,0.02352394,1,-1172.21,2.3270945
713.2,1.0,1,1885.77,0.01424507,1,-1172.57,0.98575493
713.13,2.0,1,1885.96,0.11259423,1,-1172.83,1.88740577
713.0,20.0,2,1886.0,1.77175021,2,-1173.0,18.22824979
712.25,1.0,1,1886.25,0.13882794,1,-1174.0,0.86117206
712.0,7.22933165,7,1886.32,0.02,1,-1174.32,7.20933165
711.69,0.1,1,1886.38,0.02056315,1,-1174.69,0.07943685
711.54,0.02810805,1,1886.49,0.0558743,1,-1174.95,-0.027766250000000003
711.5,0.00915712,1,1886.77,0.04314379,1,-1175.27,-0.033986670000000004
711.16,0.51,1,1886.97,0.03419321,1,-1175.81,0.47580679000000003
711.11,1.0,1,1887.0,0.12423207,2,-1175.8899999999999,0.87576793
711.0,126.51686787,22,1887.12,0.01506998,1,-1176.12,126.50179788999999
710.98,0.03701214,1,1887.38,0.01609816,1,-1176.4,0.02091398
710.56,0.075,1,1887.4,0.0011209,1,-1176.8400000000001,0.0738791
710.5,4.7,2,1887.41,0.19248172,1,-1176.91,4.50751828
710.44,0.37942017,1,1887.62,0.09912,1,-1177.1799999999998,0.28030017
710.31,1.0,1,1887.76,0.01216,1,-1177.45,0.98784
710.26,0.28,1,1887.8,0.05079741,1,-1177.54,0.22920259000000004
710.01,0.07,1,1888.0,6.11358077,7,-1177.99,-6.04358077
710.0,161.24211386,33,1888.44,0.56902124,1,-1178.44,160.67309261999998
709.62,0.03468301,1,1888.5,0.01505245,1,-1178.88,0.01963056
709.57,0.26393047,1,1888.61,0.1572599,1,-1179.04,0.10667056999999996
709.2,2.0,1,1888.69,0.06176745,1,-1179.49,1.93823255
709.09,1.59,1,1888.8,1.0,1,-1179.71,0.5900000000000001
709.0,3.0,2,1888.81,13.9,1,-1179.81,-10.9
708.88,13.0,2,1888.83,0.01024807,1,-1179.9499999999998,12.98975193
708.76,1.0,1,1888.87,0.00257934,1,-1180.11,0.99742066
708.27,0.35,1,1888.88,0.5,1,-1180.6100000000001,-0.15000000000000002
708.0,3.36830508,4,1888.99,0.00201502,1,-1180.99,3.36629006
707.74,0.02825897,1,1889.0,54.49392647,2,-1181.26,-54.465667499999995
707.71,4.5,1,1889.11,60.0,1,-1181.3999999999999,-55.5
707.37,0.55,1,1889.15,0.01741391,1,-1181.7800000000002,0.53258609
707.2,0.29558759,1,1889.2,0.03750317,1,-1182.0,0.25808442
707.11,0.02,1,1889.33,0.18822009,1,-1182.2199999999998,-0.16822009000000002
707.07,0.5,1,1889.47,0.01072259,1,-1182.4,0.48927741
707.0,25.17574893,4,1889.5,0.01883606,1,-1182.5,25.15691287
706.85,7.0,1,1889.66,0.06799699,1,-1182.81,6.93200301
706.28,0.795,1,1889.89,0.18026318,1,-1183.6100000000001,0.6147368200000001
706.15,0.5,1,1889.95,0.05785999,1,-1183.8000000000002,0.44214001
706.0,10.07924891,4,1890.0,15.74191042,20,-1184.0,-5.6626615099999995
705.96,1.22625329,2,1890.01,0.00472989,1,-1184.05,1.2215234000000001
705.89,0.2116477,1,1890.2,0.02216994,1,-1184.31,0.18947776
705.88,0.46,2,1890.3,0.00401795,1,-1184.42,0.45598205
705.77,2.0,1,1890.52,1.0692427,1,-1184.75,0.9307573
705.23,0.03,1,1890.65,0.05299571,1,-1185.42,-0.022995710000000003
705.2,0.567,1,1890.75,0.02561159,1,-1185.55,0.5413884099999999
705.05,0.03,1,1890.84,0.14255847,1,-1185.79,-0.11255847
705.0,101.64333286,18,1890.92,0.00314844,1,-1185.92,101.64018442
704.51,2.52,2,1890.95,0.01333605,1,-1186.44,2.50666395
704.0,58.02315592,4,1891.0,0.6,4,-1187.0,57.42315592
703.0,194.41160028,9,1891.21,0.02729348,1,-1188.21,194.3843068
702.75,0.3557,1,1891.26,0.01320443,1,-1188.51,0.34249557
702.0,11.61675363,11,1891.29,0.00059104,1,-1189.29,11.61616259
701.99,0.57046784,1,1891.37,0.67118351,2,-1189.3799999999999,-0.10071567000000003
701.88,20.0,1,1891.53,0.00136258,1,-1189.65,19.99863742
701.01,0.1,1,1891.61,0.0267708,1,-1190.6,0.07322920000000001
701.0,57.88130691,22,1891.63,0.01621643,1,-1190.63,57.86509048
700.96,0.00515125,1,1891.89,0.00112171,1,-1190.93,0.00402954
700.66,0.38471622,1,1892.0,2.01000131,1,-1191.3400000000001,-1.6252850899999998
700.48,0.03756694,1,1892.14,0.0109,1,-1191.66,0.02666694
700.41,7.14,1,1892.21,0.04326165,1,-1191.8000000000002,7.09673835
700.39,4.0,1,1892.24,0.01646775,1,-1191.85,3.98353225
700.32,0.07012914,1,1892.51,0.02956816,1,-1192.19,0.04056098000000001
700.11,1.0,1,1892.71,0.0320137,2,-1192.6,0.9679863
700.02,0.07099797,1,1892.77,0.00131209,1,-1192.75,0.06968587999999999
700.01,10.05,2,1892.84,0.00875084,1,-1192.83,10.041249160000001
700.0,1576.3853285,453,1893.0,1.20628632,3,-1193.0,1575.1790421800001
699.72,0.3568,1,1893.22,0.00722151,1,-1193.5,0.34957849
699.15,0.26786404,1,1893.31,0.01646749,2,-1194.1599999999999,0.25139655000000005
699.14,0.0352029,1,1893.32,0.60841325,1,-1194.1799999999998,-0.57321035
699.01,0.35577296,1,1893.33,0.01667921,1,-1194.32,0.33909375
699.0,171.64473533,11,1893.34,0.00582286,1,-1194.34,171.63891247
698.57,0.16153694,1,1893.35,0.06308569,2,-1194.7799999999997,0.09845124999999999
698.39,0.1,1,1893.36,0.00124768,1,-1194.9699999999998,0.09875232
698.26,0.5,1,1893.39,0.04309,1,-1195.13,0.45691
698.0,2.2,4,1893.46,0.01893765,1,-1195.46,2.1810623500000004
697.94,7.0,1,1893.84,0.02460576,1,-1195.8999999999999,6.97539424
697.86,0.53,1,1894.0,1.87954594,3,-1196.1399999999999,-1.34954594
697.1,2.1486,1,1894.09,0.07320699,1,-1196.9899999999998,2.07539301
697.0,89.58394484,5,1894.29,0.12245047,1,-1197.29,89.46149437
696.96,1.13485768,1,1894.39,0.0085642,1,-1197.43,1.1262934800000002
696.69,0.25,1,1894.72,0.02242651,1,-1198.03,0.22757349
696.0,6.1365,5,1894.81,0.02570571,1,-1198.81,6.110794289999999
695.77,2.0,1,1894.82,0.00129874,1,-1199.05,1.99870126
695.59,0.58303207,1,1894.91,0.01763289,1,-1199.3200000000002,0.56539918
695.23,0.03,1,1894.96,0.01349643,1,-1199.73,0.01650357
695.0,31.89762836,10,1894.97,4.46484774,1,-1199.97,27.43278062
694.87,3.0,1,1895.0,4.78396392,5,-1200.13,-1.7839639199999997
694.0,1.87198559,1,1895.03,0.5,1,-1201.03,1.37198559
693.0,2.18,3,1895.16,8.6293391,1,-1202.16,-6.4493390999999995
692.83,0.19,2,1895.18,1.0,1,-1202.35,-0.81
692.21,0.01121055,1,1895.4,0.01101176,1,-1203.19,0.00019878999999999904
692.0,51.33266031,4,1895.52,0.01331528,1,-1203.52,51.31934503
691.6,0.25,1,1895.7,0.00984113,1,-1204.1,0.24015887
691.22,0.55,1,1895.71,0.01486483,1,-1204.49,0.53513517
691.0,15.88028403,9,1895.78,0.00209858,1,-1204.78,15.87818545
690.96,0.25,1,1896.0,1.688,3,-1205.04,-1.438
690.42,2.0,1,1896.2,0.04292921,1,-1205.7800000000002,1.95707079
690.13,0.03813034,1,1896.5,0.00963968,1,-1206.37,0.02849066
690.0,109.96244791,28,1896.79,0.19152982,1,-1206.79,109.77091809
689.98,2.9,1,1896.8,0.0160182,1,-1206.82,2.8839818
689.96,0.18,1,1896.82,0.01470646,1,-1206.86,0.16529354
689.77,0.25,1,1897.0,1.40655,1,-1207.23,-1.15655
689.0,24.152,7,1897.02,0.00257934,1,-1208.02,24.14942066
688.88,14.75285743,2,1897.19,0.35821071,1,-1208.31,14.39464672
688.82,0.03573032,1,1897.23,50.15,2,-1208.4099999999999,-50.11426968
688.1,0.095,1,1897.26,0.05054412,1,-1209.1599999999999,0.04445588
688.02,3.1259091,1,1897.41,3.35403381,2,-1209.39,-0.2281247099999999
688.0,197.02120912,19,1897.59,0.03070184,1,-1209.59,196.99050728
687.27,0.18,1,1897.69,0.01325704,1,-1210.42,0.16674296
687.0,18.30006526,7,1897.74,6.58182025,1,-1210.74,11.71824501
686.31,2.13257073,1,1897.83,0.03854609,2,-1211.52,2.0940246399999998
686.0,0.25415448,2,1897.95,0.06012397,2,-1211.95,0.19403051000000002
685.84,6.0,1,1898.0,37.32551373,2,-1212.1599999999999,-31.325513729999997
685.77,2.0,1,1898.08,2.2458376,1,-1212.31,-0.2458376000000002
685.23,0.03,1,1898.21,0.02719282,1,-1212.98,0.0028071799999999994
685.0,60.08382359,13,1898.25,0.01825715,1,-1213.25,60.065566440000005
684.82,0.6,1,1898.29,0.07283026,1,-1213.4699999999998,0.5271697399999999
684.57,0.56,1,1898.51,0.057,1,-1213.94,0.503
683.83,1.0,1,1898.68,5.0,1,-1214.85,-4.0
683.77,39.0,1,1898.73,0.00479178,1,-1214.96,38.99520822
682.05,0.002,1,1898.92,0.01066922,1,-1216.8700000000001,-0.00866922
682.0,36.04487391,6,1898.95,0.02032728,2,-1216.95,36.02454663
681.75,0.0762743,2,1898.98,1.011,1,-1217.23,-0.9347256999999999
681.48,0.39554392,1,1899.0,0.7493,5,-1217.52,-0.35375608
681.11,0.0055555,1,1899.42,0.07860786,1,-1218.31,-0.07305236
681.0,17.02456241,10,1899.5,0.00915712,1,-1218.5,17.01540529
680.77,10.0136649,1,1899.67,0.12971203,2,-1218.9,9.88395287
680.45,0.83989242,1,1899.7,0.0011171,1,-1219.25,0.83877532
680.0,113.99182525,40,1899.75,0.00399796,1,-1219.75,113.98782729
679.99,5.68304919,1,1899.79,0.01496295,1,-1219.8,5.66808624
679.93,0.03870236,1,1899.9,0.00665,1,-1219.9700000000003,0.03205236
679.37,3.6578006,1,1899.99,0.03467406,1,-1220.62,3.62312654
679.3,6.0,1,1900.0,263.86459595,100,-1220.7,-257.86459595
679.0,0.02,1,1900.19,0.00470454,1,-1221.19,0.01529546
678.76,0.2759107,1,1900.65,0.04250177,1,-1221.89,0.23340893000000001
678.66,0.03626523,1,1901.0,0.50412998,2,-1222.3400000000001,-0.46786475
678.5,0.00915712,1,1901.04,0.02663799,1,-1222.54,-0.017480870000000003
678.0,58.0,5,1901.09,0.0217116,1,-1223.09,57.9782884
677.93,0.58,1,1901.22,0.01322835,1,-1223.29,0.56677165
677.77,5.0,1,1901.31,0.01417141,1,-1223.54,4.98582859
677.15,0.0222222,1,1901.39,0.00882684,1,-1224.2400000000002,0.01339536
677.0,27.07333825,5,1901.4,0.48283265,1,-1224.4,26.5905056
676.23,0.8,1,1901.7,0.01638583,1,-1225.47,0.78361417
676.11,0.5,1,1901.73,0.01882344,1,-1225.62,0.48117656
676.0,28.431,7,1901.8,0.01612967,1,-1225.8,28.41487033
675.97,0.02958711,1,1901.81,1.14040578,1,-1225.84,-1.11081867
675.77,2.0,1,1901.96,0.01432745,1,-1226.19,1.98567255
675.64,0.0305,1,1901.99,0.652767,1,-1226.35,-0.622267
675.56,5.0,1,1902.0,11.78783133,1,-1226.44,-6.7878313299999995
675.23,0.03,1,1902.11,0.00853009,1,-1226.8799999999999,0.02146991
675.0,189.68592211,45,1902.39,0.05266882,1,-1227.39,189.63325329
674.0,373.25222551,2,1902.57,0.00624706,1,-1228.57,373.24597845
673.59,4.0,1,1902.61,5.45166687,1,-1229.02,-1.4516668700000004
673.0,20.29795134,3,1902.75,5.01411792,2,-1229.75,15.28383342
672.84,0.39846275,1,1902.78,0.01659637,1,-1229.94,0.38186637999999995
672.32,11.55944883,1,1902.89,0.0188438,1,-1230.5700000000002,11.540605029999998
672.12,0.296677,1,1903.02,0.19378232,1,-1230.9,0.10289468000000002
672.1,0.40106423,1,1903.48,0.00579183,1,-1231.38,0.3952724
672.0,68.60831421,4,1903.7,0.01511289,1,-1231.7,68.59320132
671.46,0.00148035,1,1903.72,0.46870395,1,-1232.26,-0.46722359999999996
671.28,0.59,1,1903.75,0.00340434,1,-1232.47,0.58659566
671.0,98.62034277,4,1904.1,0.03734117,1,-1233.1,98.58300159999999
670.0,385.48235736,20,1904.12,0.05903041,1,-1234.12,385.42332695
669.9,0.11128526,1,1904.21,0.00199891,1,-1234.31,0.10928634999999999
669.89,0.03928241,1,1904.25,0.41343112,1,-1234.3600000000001,-0.37414871
669.69,0.8574,2,1904.38,0.01754519,1,-1234.69,0.8398548100000001
669.33,0.28,1,1904.45,0.02668803,2,-1235.12,0.25331197000000005
669.01,1.0,1,1904.74,0.4,1,-1235.73,0.6
669.0,3.40771852,7,1905.0,7.80660286,5,-1236.0,-4.39888434
668.88,1.0,1,1905.2,0.00257934,1,-1236.3200000000002,0.99742066
668.8,0.28001966,1,1905.25,0.02709232,1,-1236.45,0.25292734
668.64,0.03680868,1,1905.67,0.04271584,1,-1237.0300000000002,-0.005907159999999995
668.34,1.0,1,1905.7,0.01015732,1,-1237.3600000000001,0.98984268
668.0,155.88504249,4,1905.76,0.00851312,1,-1237.76,155.87652937
667.93,0.26747577,1,1905.85,0.07620572,2,-1237.92,0.19127005
667.77,0.5,1,1905.87,0.01095127,1,-1238.1,0.48904873
667.58,0.58,1,1905.88,0.01306151,1,-1238.3000000000002,0.56693849
667.11,0.7870067,1,1906.12,0.00575876,1,-1239.0099999999998,0.78124794
667.0,24.52766107,10,1906.21,0.19058324,1,-1239.21,24.337077830000002
666.92,0.02600607,1,1906.26,0.0159387,1,-1239.3400000000001,0.010067369999999999
